ID,Make,Model,Make_Year,Color,Body_Type,kilometers_run,No_of_Owners,Seating_Capacity,Fuel_Type,Fuel_Tank_Capacity(L),CC_Displacement,Transmission,Transmission_Type,Power(BHP),Torque(Nm),kilometer_at_liter,Price
0,15,83,2017,12,1,44611.0,1,5,1,45,1498,7,2,109.0,250.0,21.66,7300.0
1,4,29,2016,11,5,20305.0,1,5,2,45,1197,5,1,82.0,115.0,17.19,7577.777777777777
2,3,13,2019,13,2,29540.0,2,5,2,40,1199,5,1,88.5,110.0,16.5,8811.111111111111
3,11,63,2017,4,4,35680.0,1,5,2,28,999,5,1,67.0,91.0,21.7,4600.0
4,4,18,2017,9,4,25126.0,1,5,2,43,1197,5,1,81.86,113.75,18.9,5722.222222222223
5,4,15,2016,11,4,52261.0,1,5,2,45,1197,5,1,81.83,114.7,18.6,6711.111111111111
6,3,9,2012,7,4,28108.0,2,5,2,35,1198,5,1,86.8,109.0,19.4,3511.1111111111118
7,13,70,2019,7,2,92603.0,1,5,1,50,1956,6,2,138.0,350.0,17.0,15766.666666666666
8,4,19,2021,3,4,16304.0,1,5,2,37,1197,5,1,81.86,113.75,20.07,7888.888888888889
9,11,63,2019,4,4,26350.0,2,5,2,28,999,5,1,67.0,91.0,22.0,4355.555555555556
10,11,66,2020,14,3,35400.0,1,7,2,40,999,5,1,71.0,96.0,20.0,6811.111111111111
11,0,1,2013,13,1,71450.0,1,5,1,60,1991,6,2,164.0,380.0,17.0,6644.444444444444
12,4,23,2019,7,2,32395.0,1,5,2,45,998,7,2,118.35,171.6,18.15,10766.666666666666
13,13,75,2021,7,2,15059.0,1,7,1,50,1956,6,2,167.67,350.0,17.0,23333.33333333333
14,9,53,2019,13,4,31994.0,1,5,2,37,1197,5,1,81.8,113.0,21.21,7400.0
15,14,82,2020,13,1,13768.0,1,5,2,42,1496,1,2,105.94,140.0,17.18,11544.444444444443
16,13,74,2022,1,2,3174.0,1,5,2,37,1199,5,1,84.0,113.0,18.9,9533.333333333334
17,11,61,2017,9,2,70137.0,1,5,1,50,1461,6,2,108.45,245.0,19.6,9555.555555555557
18,14,82,2018,13,1,35913.0,2,5,2,42,1496,6,2,105.94,140.0,17.18,7555.555555555556
19,4,15,2018,3,4,19056.0,1,5,2,45,1197,5,1,82.85,113.7,18.6,6944.444444444444
20,15,83,2017,5,1,32492.0,1,5,2,45,1198,5,1,73.75,110.0,17.0,6300.0
21,9,43,2014,14,4,22598.0,1,5,2,35,998,5,1,67.04,90.0,23.1,4122.222222222223
22,4,14,2019,7,2,85981.0,1,5,1,55,1582,6,2,126.0,260.0,15.8,11955.555555555557
23,14,80,2017,3,4,17791.0,1,5,2,45,1197,5,1,79.0,104.0,18.16,6522.222222222223
24,4,27,2016,13,4,26910.0,2,5,2,35,1197,5,1,78.9,111.8,20.36,4400.0
25,9,54,2014,3,1,28562.0,1,5,2,42,1197,5,1,85.8,114.0,19.1,6155.555555555556
26,4,24,2019,13,1,40345.0,1,5,2,43,1591,6,2,121.0,158.0,17.4,10933.333333333334
27,9,43,2019,7,4,19550.0,1,5,2,35,998,5,1,67.04,90.0,23.1,5633.333333333333
28,4,15,2017,11,4,54233.0,1,5,2,45,1197,5,1,81.83,114.7,18.6,6511.111111111111
29,9,42,2017,3,4,33113.0,1,5,2,37,1197,5,1,81.8,113.0,21.01,7100.0
30,9,41,2011,11,4,79565.0,1,5,2,35,998,5,1,67.1,90.0,20.92,2633.333333333333
31,3,8,2013,13,1,10651.0,1,5,2,35,1198,5,1,86.9,109.0,18.0,5955.555555555556
32,11,63,2020,4,4,27664.0,1,5,2,28,999,5,1,67.0,91.0,21.7,5066.666666666667
33,4,21,2021,11,4,13389.0,1,5,2,37,998,7,2,118.0,172.0,20.2,12300.0
34,4,15,2016,7,4,30797.0,2,5,2,45,1197,5,1,82.0,115.0,18.6,6344.444444444444
35,3,12,2015,7,3,48947.0,1,7,2,42,1497,5,1,118.0,145.0,17.3,6522.222222222223
36,3,8,2017,13,1,37315.0,1,5,2,35,1198,5,1,86.9,109.0,18.0,6988.888888888889
37,9,53,2022,12,4,11047.0,1,5,2,37,1197,5,1,81.8,113.0,21.21,7977.777777777777
38,4,27,2013,12,4,24858.0,1,5,2,35,1197,5,1,78.9,111.8,20.36,4400.0
39,4,23,2022,3,2,4839.0,1,5,2,45,1197,5,1,82.0,114.0,17.5,9744.444444444443
40,13,69,2020,6,4,16329.0,1,5,2,37,1199,5,1,84.82,113.0,19.05,8600.0
41,9,48,2018,11,4,57286.0,1,5,2,32,1197,5,1,81.8,113.0,20.89,6155.555555555556
42,13,74,2022,13,2,3679.0,1,5,2,37,1199,6,2,84.0,113.0,18.9,9211.111111111111
43,4,15,2014,13,4,96077.0,1,5,2,45,1197,5,1,81.83,114.7,18.6,5888.888888888889
44,9,41,2017,7,4,30406.0,1,5,2,35,998,5,1,67.0,90.0,24.07,4077.777777777778
45,4,18,2018,7,4,60873.0,1,5,2,43,1197,5,1,81.86,113.75,18.9,6111.111111111111
46,9,48,2018,3,4,24811.0,1,5,2,32,1197,5,1,81.8,113.0,20.89,7333.333333333333
47,4,21,2021,11,4,56275.0,1,5,2,37,998,7,2,118.0,172.0,20.2,11088.888888888889
48,4,24,2018,12,1,78981.0,1,5,1,43,1582,6,2,126.0,260.0,24.75,11244.444444444443
49,3,10,2021,12,1,7434.0,1,5,2,40,1498,7,2,119.35,145.0,17.0,17077.777777777777
50,4,21,2021,3,4,10730.0,1,5,2,37,1197,5,1,82.0,115.0,21.0,10088.888888888889
51,11,63,2019,4,4,21996.0,1,5,2,28,999,5,1,67.0,91.0,22.0,5644.444444444444
52,9,52,2019,3,4,3474.0,1,5,2,27,998,5,1,67.0,90.0,21.7,4633.333333333333
53,9,45,2017,5,1,64458.0,1,5,1,37,1248,5,1,74.0,190.0,28.4,8055.555555555556
54,4,21,2020,13,4,24360.0,1,5,2,37,998,6,2,118.0,172.0,20.2,10888.888888888889
55,8,35,2017,3,2,69939.0,1,7,1,60,1493,5,1,100.0,240.0,18.49,8844.444444444445
56,4,27,2016,12,4,35387.0,1,5,2,35,1197,5,1,68.0,99.08,19.81,4833.333333333333
57,9,42,2015,3,4,63035.0,2,5,2,37,1197,5,1,81.8,113.0,21.01,6155.555555555556
58,9,46,2020,12,3,26190.0,1,5,2,40,1197,5,1,72.42,98.0,16.11,5344.444444444444
59,9,53,2013,13,4,47013.0,1,5,2,42,1197,5,1,85.8,114.0,18.6,4911.111111111111
60,4,18,2019,7,4,11734.0,1,5,2,43,1197,5,1,81.86,113.75,18.9,5888.888888888889
61,9,45,2018,3,1,27902.0,1,5,2,37,1499,5,1,88.5,113.0,24.12,8433.333333333334
62,4,26,2015,3,1,66674.0,2,5,2,43,1197,5,1,81.0,114.0,19.1,5055.555555555556
63,13,70,2021,2,2,38143.0,1,5,1,50,1956,6,2,140.0,350.0,17.0,21911.11111111111
64,9,44,2021,7,1,13554.0,1,5,2,43,1462,4,2,103.25,138.0,20.0,12644.444444444443
65,13,69,2022,11,4,1540.0,1,5,2,37,1199,6,2,84.82,113.0,19.05,10222.222222222224
66,4,14,2021,2,2,12285.0,1,5,2,50,1353,7,2,138.0,242.2,16.8,19355.555555555555
67,9,42,2015,3,4,80408.0,1,5,2,37,1197,5,1,81.8,113.0,21.01,6311.111111111111
68,9,56,2016,13,4,83377.0,1,5,2,32,998,5,1,67.05,90.0,21.79,4655.555555555556
69,11,63,2020,4,4,21887.0,1,5,2,28,999,5,1,67.0,91.0,22.0,5288.888888888889
70,4,18,2019,7,4,40498.0,1,5,2,43,1197,5,1,81.86,113.75,18.9,6411.111111111111
71,4,20,2020,13,4,18065.0,1,5,2,35,1086,5,1,68.07,99.07,20.3,6011.111111111111
72,15,86,2016,7,1,70958.0,1,5,2,55,1197,7,2,103.0,175.0,18.19,8111.111111111111
73,13,70,2021,13,2,16090.0,1,5,1,50,1956,6,2,138.0,350.0,17.0,20833.33333333333
74,2,4,2015,7,2,55617.0,2,5,2,52,1499,6,2,109.0,140.0,16.5,6911.111111111111
75,4,24,2018,5,1,87773.0,1,5,1,43,1582,6,2,121.0,158.0,24.75,10411.111111111111
76,4,29,2016,5,5,54744.0,1,5,2,45,1197,5,1,82.0,115.0,17.19,6944.444444444444
77,4,18,2020,7,4,18915.0,2,5,2,43,1197,5,1,81.86,113.75,18.9,6766.666666666667
78,4,15,2016,13,4,97573.0,1,5,2,45,1197,5,1,82.0,115.0,18.6,6344.444444444444
79,11,63,2019,7,4,4776.0,1,5,2,28,799,5,1,53.3,72.0,25.17,4577.777777777777
80,4,29,2018,13,5,24676.0,2,5,2,45,1197,5,1,82.0,115.0,17.19,7088.888888888889
81,9,51,2018,3,2,52291.0,2,5,1,48,1248,5,1,89.0,200.0,23.65,8966.666666666666
82,4,15,2017,13,4,49775.0,2,5,2,45,1197,5,1,82.0,115.0,18.6,6555.555555555556
83,9,51,2017,5,2,83551.0,1,5,1,48,1248,5,1,89.0,200.0,23.65,7233.333333333333
84,4,29,2018,5,5,34075.0,2,5,2,45,1197,5,1,82.0,115.0,17.19,7711.111111111111
85,3,10,2020,5,1,14414.0,1,5,2,40,1498,6,2,119.35,145.0,18.4,15155.555555555557
86,2,4,2018,5,2,35796.0,1,5,2,52,1496,5,1,120.69,149.0,15.9,8700.0
87,9,53,2020,11,4,38199.0,2,5,2,37,1197,5,1,81.8,113.0,21.21,6977.777777777777
88,10,58,2021,12,2,8197.0,1,5,2,40,999,5,1,99.0,160.0,20.0,9833.333333333334
89,9,42,2018,7,4,27626.0,1,5,2,37,1197,1,2,81.8,113.0,19.56,8044.444444444444
90,4,26,2014,3,1,48106.0,1,5,2,43,1197,5,1,81.0,114.0,19.1,5222.222222222223
91,9,44,2021,7,1,12031.0,1,5,2,43,1499,5,1,103.25,138.0,20.65,12055.555555555557
92,9,43,2021,7,4,5992.0,1,5,2,35,998,5,1,67.04,90.0,21.63,6888.888888888889
93,15,85,2020,11,4,20427.0,1,5,2,45,999,5,1,75.1,95.0,17.74,7322.222222222223
94,13,69,2022,11,4,8560.0,1,5,2,37,1199,5,1,108.0,140.0,18.1,10588.888888888889
95,4,14,2019,11,2,58693.0,1,5,2,55,1591,6,2,121.3,151.0,15.8,13033.333333333334
96,9,52,2020,7,4,18282.0,1,5,2,27,998,5,1,67.0,90.0,21.7,5077.777777777777
97,9,52,2020,7,4,17214.0,1,5,2,27,998,5,1,67.0,90.0,21.7,5122.222222222223
98,9,53,2013,11,4,77692.0,1,5,1,43,1248,5,1,74.0,190.0,22.9,5233.333333333333
99,9,44,2020,13,1,10381.0,1,5,2,43,1462,5,1,103.25,138.0,20.65,10022.222222222224
100,3,13,2017,12,2,28831.0,1,5,2,40,1199,5,1,88.5,110.0,16.5,8788.888888888889
101,14,79,2014,7,1,72359.0,1,5,2,45,1496,5,1,90.0,132.0,17.57,5622.222222222223
102,9,45,2017,3,1,36922.0,2,5,2,37,1197,5,1,88.5,113.0,23.26,6600.0
103,4,27,2013,12,4,72356.0,1,5,2,35,1197,4,2,78.9,111.8,16.95,4022.222222222222
104,4,24,2018,13,1,55760.0,1,5,1,43,1582,6,2,121.0,158.0,24.75,10155.555555555557
105,4,15,2015,11,4,77836.0,1,5,2,45,1197,5,1,81.83,114.7,18.6,6044.444444444444
106,15,86,2014,12,1,68269.0,2,5,2,55,1598,5,1,103.2,153.0,16.09,5700.0
107,11,66,2020,14,3,62659.0,1,7,2,40,999,5,1,72.0,96.0,18.2,8188.888888888889
108,9,45,2018,5,1,59847.0,1,5,2,37,1197,5,1,88.5,113.0,23.26,7377.777777777777
109,4,24,2018,13,1,83607.0,1,5,1,43,1582,6,2,126.0,260.0,24.75,11411.111111111111
110,4,15,2015,12,4,33439.0,2,5,2,45,1197,5,1,81.83,114.7,18.6,6388.888888888889
111,3,13,2018,12,2,81799.0,1,5,1,40,1498,6,2,97.89,200.0,23.7,9355.555555555557
112,15,85,2019,12,4,30378.0,1,5,2,45,999,5,1,74.96,95.0,18.24,8244.444444444445
113,10,58,2022,11,2,5129.0,1,5,2,40,999,1,2,99.0,152.0,17.7,11900.0
114,4,23,2021,3,2,8873.0,1,5,2,45,998,6,2,118.35,171.6,18.27,11600.0
115,4,24,2014,3,1,78297.0,2,5,1,43,1582,4,2,126.0,260.0,17.0,7100.0
116,5,30,2017,13,2,50808.0,1,5,1,60,1956,6,2,170.0,350.0,16.3,18322.222222222223
117,9,40,2020,7,4,16384.0,1,5,2,35,796,5,1,47.3,69.0,22.05,4355.555555555556
118,13,76,2020,14,4,16123.0,1,5,2,35,1199,5,1,85.0,113.0,20.0,6955.555555555556
119,4,16,2016,11,4,47487.0,2,5,2,32,814,5,1,68.05,94.14,20.03,3555.555555555556
120,4,18,2019,7,4,25632.0,1,5,2,43,1197,5,1,81.86,113.75,18.9,6433.333333333333
121,15,83,2017,7,1,33269.0,1,5,2,45,1198,5,1,73.75,110.0,17.0,6755.555555555556
122,9,53,2018,11,4,73950.0,1,5,1,42,1248,5,1,74.0,190.0,25.2,8588.888888888889
123,11,64,2015,12,3,70520.0,1,8,1,50,1461,5,1,108.0,245.0,21.04,6833.333333333333
124,3,11,2015,13,4,50735.0,2,5,2,40,1199,5,1,88.51,110.0,16.6,5766.666666666667
125,13,74,2021,4,2,6491.0,1,5,2,37,1199,5,1,84.0,113.0,18.9,9655.555555555557
126,8,34,2019,2,2,42905.0,1,7,1,60,2179,6,2,138.13,320.0,16.36,15544.444444444443
127,0,0,2015,11,4,42222.0,1,5,1,35,936,5,1,57.0,150.0,25.44,3955.555555555556
128,2,4,2014,12,2,97902.0,1,5,1,52,1498,5,1,89.0,204.0,22.7,6244.444444444444
129,4,18,2018,7,4,16760.0,1,5,2,43,1197,5,1,81.86,113.75,18.9,5800.0
130,4,15,2019,11,4,24860.0,1,5,2,40,1197,5,1,81.86,117.0,18.6,7766.666666666667
131,4,18,2016,7,4,20685.0,1,5,2,43,1197,5,1,82.0,114.0,18.9,5666.666666666667
132,9,52,2021,11,4,2163.0,1,5,2,27,998,5,1,67.0,90.0,21.01,5688.888888888889
133,14,80,2018,13,4,18170.0,1,5,2,45,1197,5,1,79.0,104.0,18.16,7311.111111111111
134,3,9,2012,3,4,66699.0,1,5,2,35,1198,5,1,86.8,109.0,19.4,4100.0
135,9,44,2020,12,1,19958.0,1,5,2,43,1499,5,1,103.25,138.0,20.65,10733.333333333334
136,2,4,2021,12,2,15924.0,1,5,2,52,1496,5,1,120.69,149.0,15.9,10355.555555555557
137,4,16,2018,11,4,24428.0,1,5,2,32,814,5,1,68.05,94.14,20.03,4311.111111111111
138,14,79,2013,11,1,51187.0,1,5,2,45,1496,5,1,80.0,132.0,17.57,5433.333333333333
139,14,78,2016,2,1,47767.0,1,5,2,55,1798,6,2,138.0,173.0,16.7,10288.888888888889
140,7,32,2020,8,2,33433.0,1,5,2,60,1451,6,2,141.0,250.0,13.96,18988.88888888889
141,9,44,2020,13,1,40635.0,1,5,2,43,1499,5,1,103.25,138.0,20.65,11544.444444444443
142,7,32,2020,11,2,25835.0,1,5,2,60,1451,6,2,141.0,250.0,13.96,19666.666666666668
143,9,44,2020,7,1,30752.0,1,5,2,43,1462,4,2,103.25,138.0,20.0,12922.222222222224
144,3,10,2020,11,1,16332.0,1,5,2,40,1498,6,2,119.35,145.0,18.4,14988.888888888889
145,6,31,2020,9,2,20930.0,1,5,2,50,1353,7,2,138.0,242.0,16.8,18944.444444444445
146,2,5,2019,11,4,14499.0,1,5,1,40,1499,5,1,98.96,215.0,24.4,8211.111111111111
147,4,24,2014,7,1,72009.0,1,5,1,43,1582,6,2,126.0,260.0,17.0,6666.666666666667
148,4,23,2019,13,2,23164.0,1,5,2,45,998,6,2,118.35,171.6,18.27,11544.444444444443
149,9,44,2019,3,1,28618.0,1,5,2,43,1499,5,1,103.25,138.0,20.65,10555.555555555557
150,3,13,2017,11,2,88695.0,1,5,2,40,1199,5,1,88.5,110.0,16.5,8311.111111111111
151,9,45,2018,3,1,7858.0,1,5,2,37,1499,5,1,88.5,113.0,24.12,9111.111111111111
152,4,29,2016,11,5,88827.0,1,5,2,45,1197,5,1,82.0,115.0,17.19,7166.666666666667
153,13,77,2017,12,1,7697.0,1,5,2,44,1193,5,1,89.0,140.0,17.57,6333.333333333333
154,7,32,2020,2,2,31271.0,1,5,2,60,1451,6,2,141.0,250.0,13.96,19600.0
155,4,15,2018,11,4,17121.0,1,5,2,45,1197,5,1,82.0,115.0,18.6,7522.222222222223
156,4,17,2017,13,1,60287.0,1,5,2,43,1591,4,2,121.3,154.9,17.0,9300.0
157,7,32,2020,11,2,8265.0,1,5,2,60,1451,6,2,141.0,250.0,13.96,20288.88888888889
158,5,30,2017,11,2,43091.0,2,5,1,60,1956,6,2,170.0,350.0,17.1,14333.333333333334
159,5,30,2017,3,2,44503.0,1,5,1,60,1956,6,2,170.63,350.0,17.1,17322.222222222223
160,4,20,2020,3,4,17056.0,1,5,2,35,1086,5,1,68.07,99.07,20.3,5811.111111111111
161,9,51,2018,3,2,61922.0,1,5,1,48,1248,5,1,89.0,200.0,23.65,10466.666666666666
162,4,29,2017,12,5,60629.0,1,5,2,45,1197,5,1,82.0,115.0,17.19,8055.555555555556
163,4,29,2017,2,5,32602.0,1,5,2,45,1197,5,1,82.0,115.0,17.19,7900.0
164,2,4,2020,12,2,26116.0,1,5,2,52,1496,5,1,121.0,149.0,21.17,10822.222222222224
165,4,29,2016,5,5,90058.0,1,5,2,45,1197,5,1,82.0,115.0,17.19,6755.555555555556
166,4,27,2012,7,4,63676.0,1,5,2,35,1086,5,1,68.05,99.04,19.81,3033.333333333333
167,4,27,2011,7,4,43918.0,2,5,2,35,1197,4,2,78.9,111.8,16.95,3377.777777777778
168,9,40,2020,12,4,6301.0,1,5,2,35,796,5,1,47.3,69.0,22.05,4011.1111111111113
169,11,63,2017,7,4,29907.0,1,5,2,28,799,5,1,53.3,72.0,25.12,4055.555555555556
170,4,15,2016,13,4,41218.0,1,5,1,45,1396,6,2,89.0,220.0,22.54,6844.444444444444
171,9,47,2015,5,3,5475.0,1,7,2,45,1373,5,1,93.7,130.0,16.02,7666.666666666667
172,4,19,2022,3,4,4305.0,1,5,2,37,1197,5,1,81.86,113.75,20.07,8322.222222222223
173,2,4,2017,4,2,43112.0,1,5,1,52,1498,5,1,99.0,205.0,22.7,6877.777777777777
174,15,85,2015,7,4,53807.0,1,5,1,45,1498,5,1,88.0,230.0,20.18,6077.777777777777
175,4,15,2015,12,4,37837.0,1,5,2,45,1197,5,1,82.0,115.0,18.6,6433.333333333333
176,11,66,2019,13,3,11074.0,1,7,2,40,999,5,1,71.0,96.0,20.0,7622.222222222223
177,9,42,2017,3,4,15748.0,1,5,2,37,1197,5,1,81.8,113.0,21.01,7544.444444444444
178,9,50,2015,11,4,14593.0,1,5,2,43,1197,5,1,85.0,113.0,18.5,4444.444444444444
179,9,44,2015,13,1,30228.0,1,5,2,43,1373,4,2,91.0,130.0,19.12,6800.0
180,7,33,2020,2,2,44897.0,1,6,2,60,1451,6,2,141.0,250.0,11.67,18266.666666666668
181,9,56,2013,7,4,55995.0,1,5,2,35,998,5,1,67.1,90.0,18.9,3800.0
182,13,69,2021,7,4,9936.0,1,5,2,37,1199,5,1,84.82,113.0,19.05,8777.777777777777
183,4,16,2017,11,4,18790.0,1,5,2,32,814,5,1,68.05,94.14,20.03,4000.0
184,9,40,2015,11,4,64323.0,1,5,2,35,796,5,1,47.3,69.0,22.74,3066.6666666666665
185,4,27,2013,11,4,32849.0,1,5,2,35,1197,5,1,78.9,111.7,20.36,3911.1111111111113
186,9,40,2020,11,4,22777.0,1,5,2,35,796,5,1,47.33,69.0,22.05,4033.3333333333335
187,4,27,2013,13,4,37652.0,1,5,2,35,1086,5,1,68.05,99.04,19.81,3700.0
188,4,15,2016,11,4,93446.0,1,5,1,45,1396,6,2,88.73,219.7,22.54,6544.444444444444
189,11,62,2022,3,2,11031.0,1,5,2,40,999,5,1,71.0,96.0,19.17,8166.666666666667
190,9,53,2021,13,4,9752.0,1,5,2,37,1197,5,1,81.8,113.0,21.21,8777.777777777777
191,9,55,2019,11,2,15418.0,1,5,1,48,1248,5,1,89.0,200.0,24.3,12411.111111111111
192,9,53,2020,7,4,8249.0,1,5,2,37,1197,5,1,81.8,113.0,21.21,7333.333333333333
193,4,19,2021,3,4,10514.0,1,5,2,37,1197,5,1,81.86,113.75,20.7,7533.333333333333
194,3,10,2019,12,1,24136.0,2,5,2,40,1497,5,1,117.6,145.0,17.4,9522.222222222224
195,11,63,2019,3,4,18638.0,1,5,2,28,999,5,1,67.0,91.0,22.0,5366.666666666667
196,4,16,2013,11,4,93653.0,2,5,2,32,814,5,1,68.05,94.14,20.03,2755.555555555556
197,5,30,2017,2,2,60049.0,1,5,1,60,1956,6,2,170.0,350.0,17.1,16666.666666666668
198,9,45,2019,5,1,31330.0,2,5,2,37,1499,5,1,88.5,113.0,24.12,8433.333333333334
199,4,27,2012,11,4,49014.0,2,5,2,35,1197,5,1,78.9,111.7,20.36,3733.3333333333335
200,9,44,2015,12,1,56221.0,1,5,2,43,1373,5,1,91.1,130.0,20.73,7522.222222222223
201,9,42,2017,3,4,20894.0,1,5,2,37,1197,5,1,81.8,113.0,21.01,7900.0
202,4,14,2016,7,2,88735.0,2,5,1,60,1596,6,1,126.0,265.0,17.01,12211.111111111111
203,4,14,2016,7,2,88735.0,2,5,1,60,1596,6,1,126.0,265.0,17.01,12211.111111111111
204,4,14,2016,7,2,88735.0,2,5,1,60,1582,6,1,126.0,265.0,17.01,12211.111111111111
205,4,14,2016,7,2,88735.0,2,5,1,60,1582,6,1,126.0,265.0,17.01,12211.111111111111
206,11,62,2021,13,2,9034.0,1,5,2,40,1298,5,2,99.0,152.0,20.53,11977.777777777776
207,9,43,2014,12,4,63746.0,3,5,2,35,998,5,2,67.04,90.0,23.1,3866.6666666666665
208,4,15,2016,13,4,85602.0,1,5,2,45,1197,5,1,81.83,114.7,18.6,7322.222222222223
209,4,24,2013,10,1,59054.0,2,5,2,43,1591,5,2,121.0,158.0,17.01,5566.666666666667
210,11,61,2017,13,2,50811.0,1,5,1,50,1461,6,1,108.45,245.0,19.6,11255.555555555557
211,6,31,2020,12,2,38198.0,1,5,2,50,1353,7,1,138.0,242.0,16.8,19344.444444444445
212,9,44,2018,12,1,92118.0,1,5,2,43,1373,4,1,91.1,130.0,20.73,9211.111111111111
213,4,26,2014,13,1,72801.0,1,5,2,43,1197,5,1,82.0,114.0,19.1,5511.111111111111
214,4,16,2014,7,4,38592.0,2,5,2,32,1798,5,1,55.2,74.5,21.1,2988.8888888888887
215,3,10,2019,5,1,22379.0,1,5,2,40,1497,5,1,117.6,145.0,17.4,10300.0
216,9,56,2016,12,4,44822.0,2,5,2,32,998,5,1,67.05,90.0,21.79,5011.111111111111
217,11,63,2021,13,4,13069.0,1,5,2,28,1298,5,2,67.0,91.0,22.0,5911.111111111111
218,9,56,2011,5,4,96939.0,1,5,2,35,998,5,1,67.1,90.0,18.9,3755.555555555556
219,8,37,2015,12,2,71397.0,2,7,1,70,2179,6,1,140.0,330.0,16.0,11466.666666666666
220,4,20,2019,1,4,21903.0,1,5,2,35,1086,5,1,68.07,99.07,20.3,6188.888888888889
221,4,18,2020,7,4,9468.0,1,5,2,43,1197,5,2,81.86,113.75,18.9,7255.555555555556
222,3,10,2018,5,1,60209.0,1,5,2,40,1497,5,1,117.6,145.0,17.4,9977.777777777776
223,11,61,2016,9,2,69658.0,1,5,1,50,1461,6,1,108.45,245.0,19.6,10133.333333333334
224,4,15,2015,13,4,81103.0,1,5,1,45,1396,6,1,88.73,219.7,22.54,7133.333333333333
225,11,66,2020,3,3,57503.0,1,7,2,40,999,5,1,71.0,96.0,20.0,7233.333333333333
226,9,43,2018,12,4,45560.0,1,5,2,35,998,5,2,67.0,90.0,23.1,5588.888888888889
227,9,38,2012,12,4,45008.0,2,5,2,35,998,4,2,67.0,90.0,16.98,3666.6666666666665
228,9,53,2011,7,4,51210.0,2,5,2,43,1197,5,1,85.0,113.0,16.1,4388.888888888889
229,4,14,2017,12,2,44894.0,1,5,1,60,1582,6,1,126.0,265.0,17.01,13722.222222222224
230,9,51,2015,13,2,39515.0,1,5,1,48,1248,5,2,89.0,200.0,23.65,8977.777777777777
231,4,18,2015,12,4,54287.0,1,5,2,43,1197,5,1,82.0,114.0,18.9,5088.888888888889
232,4,24,2013,13,1,91039.0,1,5,2,43,1591,5,2,121.0,158.0,17.01,5711.111111111111
233,3,8,2015,7,1,49435.0,1,5,2,35,1198,5,1,86.7,109.0,18.0,5688.888888888889
234,12,68,2019,2,1,9686.0,1,5,2,66,1798,7,2,177.0,250.0,14.67,32677.777777777777
235,3,10,2021,13,1,12092.0,1,5,2,40,1498,6,1,119.3,145.0,18.4,14955.555555555557
236,9,42,2019,3,4,27053.0,1,5,2,37,1596,5,1,81.8,113.0,21.01,9377.777777777776
237,9,42,2019,3,4,27053.0,1,5,2,37,1596,5,1,81.8,113.0,21.01,9377.777777777776
238,9,42,2019,3,4,27053.0,1,5,2,37,1197,5,1,81.8,113.0,21.01,9377.777777777776
239,9,42,2019,3,4,27053.0,1,5,2,37,1197,5,1,81.8,113.0,21.01,9377.777777777776
240,9,45,2017,3,1,28833.0,1,5,2,37,1696,5,2,88.5,113.0,24.12,8766.666666666666
241,3,11,2016,11,4,48606.0,2,5,2,40,1199,5,1,88.51,110.0,16.6,6333.333333333333
